"","cohort1 C1D01 log2fc","cohort1 C1D08 log2fc","cohort1 C1D15 log2fc","cohort1 C1D22 log2fc","cohort1 C2D01 log2fc","cohort1 C2D08 log2fc","cohort1 C2D15 log2fc","cohort1 C3D01 log2fc","cohort1 C4D01 log2fc","cohort1 FUW04 log2fc","cohort1 FUW12 log2fc","cohort1 C1D01 p.value","cohort1 C1D08 p.value","cohort1 C1D15 p.value","cohort1 C1D22 p.value","cohort1 C2D01 p.value","cohort1 C2D08 p.value","cohort1 C2D15 p.value","cohort1 C3D01 p.value","cohort1 C4D01 p.value","cohort1 FUW04 p.value","cohort1 FUW12 p.value","cohort1 C1D01 BH.FDR","cohort1 C1D08 BH.FDR","cohort1 C1D15 BH.FDR","cohort1 C1D22 BH.FDR","cohort1 C2D01 BH.FDR","cohort1 C2D08 BH.FDR","cohort1 C2D15 BH.FDR","cohort1 C3D01 BH.FDR","cohort1 C4D01 BH.FDR","cohort1 FUW04 BH.FDR","cohort1 FUW12 BH.FDR","cohort2 C1D08 log2fc","cohort2 C1D15 log2fc","cohort2 C1D22 log2fc","cohort2 C2D01 log2fc","cohort2 C2D08 log2fc","cohort2 C2D15 log2fc","cohort2 C3D01 log2fc","cohort2 C4D01 log2fc","cohort2 FUW04 log2fc","cohort2 FUW12 log2fc","cohort2 C1D08 p.value","cohort2 C1D15 p.value","cohort2 C1D22 p.value","cohort2 C2D01 p.value","cohort2 C2D08 p.value","cohort2 C2D15 p.value","cohort2 C3D01 p.value","cohort2 C4D01 p.value","cohort2 FUW04 p.value","cohort2 FUW12 p.value","cohort2 C1D08 BH.FDR","cohort2 C1D15 BH.FDR","cohort2 C1D22 BH.FDR","cohort2 C2D01 BH.FDR","cohort2 C2D08 BH.FDR","cohort2 C2D15 BH.FDR","cohort2 C3D01 BH.FDR","cohort2 C4D01 BH.FDR","cohort2 FUW04 BH.FDR","cohort2 FUW12 BH.FDR"
"ST6GAL1",-0.423636804435717,-0.688924286166937,-0.371817195365105,-0.331692575968953,-0.620723476559067,-0.576157520955819,-0.122133139858157,0.146074950118372,0.38900409054245,0.19265510296111,0.416886084688868,0.0386107503890432,0.0440809703237202,0.186610722940089,0.165996368963316,0.0357862378810144,0.119672748761566,0.600091906612317,0.583094459024954,0.098667538410293,0.501415258129615,0.178594746041769,0.0783286190688116,0.0698874767597357,0.298366297130198,0.497821240024632,0.0833539532537208,0.176853200519704,0.758151828443239,0.961712447162925,0.671383246867717,0.833116287096921,0.549372968802397,-0.226960210150456,0.0315997442864458,-0.158050017071515,-0.0657975277177225,0.0352383790149206,-0.129225022964634,-0.293403588627772,-0.140876942109579,-0.0915670987540244,0.0944764291105643,0.487383110523178,0.823643434217119,0.41701612314076,0.683036408124679,0.871176228453433,0.611958040264538,0.161639356311501,0.606339955507735,0.676789737838926,0.661005592133031,0.853667135406807,0.958119260800199,0.855815409175294,0.985597039484581,0.980338618042941,0.907128307868529,0.976462085782201,0.999422392379728,0.951009965507351,0.866039734137258
"HAMP",0.563974129616216,0.22337257504674,0.482763185779146,0.468715252221007,0.134082248762172,-0.534159991264943,0.670403380100814,0.210620650062733,-0.314642921569216,0.0725907374329948,0.151488334340744,0.147045264049449,0.443084613473594,0.0889649340417415,0.217928061573312,0.801316802325567,0.256808366879696,0.191071110663383,0.590304887777881,0.464351946684543,0.801162581836032,0.585683406845613,0.226443577989513,0.508693491330738,0.168973666669885,0.550195765061669,0.852528778414043,0.328492425806476,0.356528776756681,0.961712447162925,0.859276825459641,0.912315510268512,0.842822457326775,0.38638985556032,0.0510489881660433,-0.115959627969697,0.0339801228798128,0.216374665197182,0.11637058513184,0.322662121132848,-0.0139990886880631,0.974245011259957,1.10450220504322,0.406697090700955,0.920012545194225,0.800601187509052,0.955626201065076,0.680416318050359,0.809955293864093,0.428694642761256,0.980017116443051,0.0111680907277758,0.09800711858904,0.851663772031153,0.969696649124639,0.950841272451796,0.997247550709708,0.969944070614028,0.971967707071112,0.976462085782201,0.999422392379728,0.855921200397625,0.512177538895592
"FLT3LG",-1.02995439755237,-1.79223423415712,-1.11143001441364,-0.222400773171876,-0.966333680761844,-1.69578568265246,-0.765745410876688,0.100378085500169,-0.0336094174136976,0.0536268393127685,-0.179811948209918,3.6972781701018e-06,4.84435020690201e-06,0.00683701484571084,0.106992600319896,0.00245546366719628,1.39775066625222e-05,9.95024493581454e-05,0.485601596538767,0.841923291681493,0.762428263933953,0.568634841934626,0.00022894586900302,9.50082913903189e-05,0.0286648177975729,0.482883270041671,0.0175923093118113,0.00035960312595398,0.0100586420952726,0.961712447162925,0.97024528758119,0.897444694643989,0.842822457326775,0.378146677039975,-0.330381171964868,-0.120089709592044,6.54020908689258e-05,0.0939652549094122,-0.24558655754785,-0.303934963407602,-0.147936000810226,-0.081635911087323,-0.181467697037274,0.0172333704605671,0.142266446532997,0.399737925992057,0.999680548800697,0.531473523078446,0.0544503847357159,0.0941514146828722,0.429860098574207,0.677743364873412,0.144268536943799,0.829332058865982,0.552349517678197,0.852957394508351,0.999680548800697,0.964187665358425,0.667831052431898,0.97228035876662,0.999422392379728,0.951009965507351,0.57693161812616
"CD47",-0.0649451295454091,-0.0941607383935824,-0.0193884038879589,0.0279254421978191,-0.330803555144044,-0.231254428739689,0.00244617930287934,-0.0552680880639141,0.196799194282219,0.0860659568026284,0.26401808053012,0.73681026462897,0.694066629414932,0.903899291708793,0.90561437626916,0.272924853760205,0.406951479384727,0.991842257163897,0.846231813745745,0.15335615492495,0.702074908257135,0.224115330713049,0.794351637676184,0.735658637170134,0.928506350466746,0.972633276979781,0.384613338766287,0.478865981978702,0.993597730185426,0.994567917304908,0.716267006723894,0.885872742982329,0.598345647092387,-0.0251393120150546,0.115091413679663,0.105897075103685,0.0280622618762468,0.0767281007176311,0.0210642700796822,-0.0188166536278643,-0.0221339286729329,-0.0998891125328999,0.208018586197891,0.916686741916798,0.462599816689215,0.523793265013551,0.848910119311161,0.67370500533467,0.914703674680406,0.927759526269414,0.844643408385709,0.690822757295379,0.369092328202783,0.995863139971032,0.795840414121872,0.923090332345339,0.992733734566358,0.969910531343762,0.982413103954417,0.999874676446854,0.999422392379728,0.951009965507351,0.756906731024548
"SELPLG",-0.112508563628845,-0.179373437191204,-0.214445072637172,0.133758170352463,-0.326235242464335,-0.174494484652887,-0.072987757644498,0.10980335795763,-0.0142738590180298,-0.241703929042835,-0.160393363367316,0.659066440883725,0.370284732852955,0.588715780377082,0.547339311031788,0.228213876120221,0.580973732352722,0.785878589475005,0.636111106638637,0.925632661160345,0.337564628892543,0.607953672079622,0.731772688308932,0.436627414155776,0.682813794453747,0.804659870244135,0.3363777444897,0.649863898244349,0.877358946792213,0.961712447162925,0.984410316589579,0.753467528211362,0.845959482253223,-0.287203877608397,-0.103678852607152,-0.140456494053156,-0.137625821859773,-0.0543987254921426,-0.163265775523906,-0.252176331952896,-0.0326671778415705,-0.233656000839279,-0.475520734473513,0.167177769243856,0.760331234696543,0.5336193372295,0.598023012780333,0.870596150529891,0.550112839392257,0.496219785557102,0.911804885547762,0.48257749768481,0.123057765808903,0.829332058865982,0.935537997474443,0.923090332345339,0.985597039484581,0.980338618042941,0.895764777862619,0.976462085782201,0.999422392379728,0.925504671078065,0.557205563582713
"TICAM1",0.47380670404018,0.716174660118881,0.86130670337709,0.356213858508908,0.451445643946507,0.799154616862302,0.961268848538375,0.274165099365997,0.346972412096456,0.628242544230037,0.692096791294544,0.0905423515450402,0.0315674689766936,0.0116600106220023,0.162970535968501,0.00106793415247947,0.0282779042842482,0.0366796398964877,0.453694844070424,0.0937162402758967,0.0539939519423718,0.00993671766357985,0.152068163129059,0.0528615013041674,0.0397564217593573,0.49751913096532,0.0110813841244107,0.0530939217664074,0.122844237759835,0.959451781224681,0.671383246867717,0.495891052988922,0.217851697711755,-0.0781543922507674,0.176075503100607,0.223551728314263,0.0772410835397413,0.333082632334211,0.17749198559319,0.129812810110808,0.116410488434058,0.401638409842763,0.648983961036103,0.801890050491486,0.406270509186233,0.255119504248025,0.700735421759611,0.0979161290180507,0.432121660605391,0.575357001697086,0.635837571822525,0.123909938510679,0.0615881460448898,0.961707980451657,0.757467053404994,0.835609065321038,0.985597039484581,0.871115186263522,0.840484054648286,0.976462085782201,0.999422392379728,0.855921200397625,0.502553821523243
"CCND3",-0.320601272480347,-0.383407484663848,-0.508187534070039,-0.0587854660092942,-0.713747389586672,-0.530929835915465,-0.288167899883824,-0.388473742483129,-0.568331691988005,-0.263401970022053,-0.417662919742095,0.137605318348037,0.0243255358114347,0.0476391584195925,0.69554492254611,0.00733293950145943,0.00937896413834739,0.0764847484555466,0.0232979355383918,0.00147514682157175,0.0429151461523244,0.0410687963997914,0.213382493657504,0.0426261711122973,0.107274415283233,0.897060282215219,0.0321446119896684,0.0232828671153711,0.200418368638145,0.936246853326614,0.411617486296584,0.495891052988922,0.305854457398446,-0.031670531764445,-0.409359308092504,-0.18487720174909,-0.190967115518731,0.0425303788044956,-0.0541649101089745,-0.134279726461924,0.00041254522782177,-0.142559462166873,-0.023984591000091,0.870209366681036,0.0187853729414683,0.239677370888465,0.352841433770324,0.721366181286749,0.750502553984403,0.254640005405334,0.997221691430524,0.284880772057938,0.873951226381757,0.993021172462634,0.373245874658575,0.835609065321038,0.985597039484581,0.973051192733901,0.968244741048395,0.976462085782201,0.999422392379728,0.881106650190124,0.963409817419677
"HLA-DPA1",2.32898451069719,2.98807387595959,1.36430603222166,0.320890784391919,1.44552642025701,2.67637687097849,1.01867461731916,-0.168159492583666,0.404167769194596,0.337169871205062,0.47024903468113,0.000200474363050617,3.06644145896434e-06,0.0105017983122367,0.596175575057105,0.00535251858642744,0.000127097312034192,0.0257523115527436,0.756526447134202,0.279406814083748,0.427474594443272,0.296412485758227,0.00174743000275763,7.88911757169917e-05,0.0367374646052136,0.854774035728952,0.026670325970956,0.00126205401072549,0.10052281613002,0.986546483441693,0.798335783654638,0.828834241931346,0.669815959148682,-0.666373704571639,0.297654778212926,0.623743997741871,0.112134412139642,-0.0646261686260978,0.308972356756781,0.0154321070150066,0.283744386885191,0.15282580079089,0.710624554481854,0.295150892731112,0.464932202490452,0.126478767213609,0.724005567916335,0.858192148601882,0.460837513263331,0.968379817811527,0.312410229241174,0.736848423558472,0.0842236917994408,0.832069265817655,0.796245091972003,0.835609065321038,0.985597039484581,0.980338618042941,0.851292660358782,0.999874676446854,0.999422392379728,0.951009965507351,0.512177538895592
"TNFSF13B",1.46503547762035,1.69600098299472,1.36976585953055,0.750393684566817,0.888912987123983,2.17012260227515,1.05249063603841,0.379705141616705,0.559683656905204,0.131436850999785,0.32694602582291,0.000868370908002351,0.00175078043874839,0.00542288486682087,0.133535740672123,0.0162317024113724,0.000814094003079245,0.0606256783422879,0.369935496908977,0.224319236141496,0.815546743800455,0.496420057523255,0.00446816303572119,0.00518515175832162,0.0251458683673208,0.483027266125135,0.0499742874272729,0.00406833870854515,0.172432833878065,0.959451781224681,0.77892446414777,0.91769275743749,0.808161430957043,-0.467022295532286,0.483051079377907,0.59058850556965,0.106099296766176,-0.0397212623027287,0.32479280525819,0.0407985316874119,0.217905843204265,0.0786074098456646,0.620973152076006,0.202818789698317,0.152714830881123,0.0303909456186929,0.713313892642009,0.910796077077691,0.354197685696535,0.932702001158219,0.553760907140905,0.84553603971787,0.16005885541698,0.829332058865982,0.56218041497205,0.827091246397003,0.985597039484581,0.980338618042941,0.840484054648286,0.999874676446854,0.999422392379728,0.954291506392401,0.592113151411835
"DPP4",0.525335058996518,0.129481657099104,-0.0410912396649065,0.0313098594582491,-0.329762541709844,0.245415030839201,0.108635894624906,0.013007767495578,0.0180213936176196,0.21540677887212,0.555697204349035,0.156676908143311,0.764119690165117,0.928201320733868,0.922371463905899,0.431945943273764,0.600328872658243,0.8460055629633,0.977644346664771,0.968823013421653,0.585509285949184,0.286838266655594,0.236518323123261,0.799430211891786,0.942821749772261,0.975152144797123,0.543292008651001,0.666247337106991,0.905177974739561,0.999023509729966,0.989656795300114,0.863107689582644,0.66772720735722,0.282600967098148,-0.143748710702955,-0.588254051225148,-0.240163400385374,0.0580489311430094,-0.274871064833695,-0.209571691161797,0.614744163548836,0.762706390900956,0.698529631138835,0.515328818654273,0.749025536877643,0.167114404292246,0.473701915267133,0.890880123070553,0.19796952911793,0.493262654414677,0.245436257374116,0.0571976207841417,0.110790086993627,0.86294707502461,0.929711521650759,0.835609065321038,0.985597039484581,0.980338618042941,0.773568032233672,0.976462085782201,0.999422392379728,0.855921200397625,0.526951170070531
"CD2",-0.606805096131863,-1.29711192979248,-0.631245811266334,-0.102430296110247,-0.747257568376815,-0.899166007024626,-0.369145114497004,0.266042963375741,-0.00955997047877741,-0.118877579176838,-0.263622367338551,0.00654954327588372,0.00284759324766697,0.0330880574384681,0.684746141128345,0.0210065355270738,0.00762501168334315,0.128751480906476,0.273887635441188,0.96241863148982,0.674655265446574,0.421580606689851,0.0200380621305415,0.00760253668952597,0.0793552563990378,0.896950706415988,0.0579985322357256,0.0195283104650327,0.276035371943431,0.959451781224681,0.989656795300114,0.877827310902899,0.75921911288301,0.0585926867386513,0.00321278632676184,-0.0632236123973099,0.060675676332467,0.0680275873049221,-0.226954612837169,-0.13954553302627,-0.241744688260692,-0.148034671148776,0.0373559036140215,0.845844220369747,0.9897259087085,0.738650937873016,0.767086619988577,0.731677954073934,0.114269841690366,0.562652246190889,0.303433066078643,0.330005553371987,0.885308534979954,0.977036385161789,0.996770221225998,0.945518334296455,0.985597039484581,0.973051192733901,0.731227671896052,0.976462085782201,0.999422392379728,0.91223034798254,0.967070544488417
"EGR1",1.03502236064958,0.625102318959872,2.01529124425895,0.511327635682901,1.10956092703042,0.863408449850819,1.71310225877262,-0.277199792492775,-0.299573825208908,-0.179798554045186,-0.544279916715943,0.0287627113310733,0.173484850564041,0.00148930797689469,0.206590683487851,0.0120735168622776,0.0245072706648998,0.0019361286987656,0.0181723602940985,0.411397451337193,0.592451820339566,0.293752782035244,0.061665509899195,0.224696625673335,0.0120421187846056,0.538178890223402,0.0428041835607489,0.0479969383956169,0.0251267980498327,0.936246853326614,0.845234133368697,0.863459114329628,0.66772720735722,-0.434795566764174,0.631980775135594,-0.0663624582092023,0.480657201539077,0.726638613045372,0.695545071607032,-0.826948809584574,-0.451761784785024,-0.641620362408801,-0.753350276918601,0.476888694236945,0.147794487769932,0.893301441022472,0.248598969002919,0.0630843369159528,0.180574210989892,0.0297303066886414,0.242479142747696,0.136747531835821,0.103159433629147,0.853667135406807,0.561420671662962,0.972324260805229,0.985597039484581,0.842910902636484,0.773568032233672,0.97228035876662,0.999422392379728,0.855921200397625,0.512177538895592
"PLAUR",0.700207236071108,0.567026793394027,1.15395645307659,0.448092684670468,0.812589516585704,0.948003216295711,1.13564620509113,0.220538730104116,0.167654921794419,0.273971196444247,0.257329138188201,0.0205440843766927,0.000437513396348293,0.0018062396276958,0.103727129825913,0.0041751764343607,0.000593676384346366,0.00886761929609756,0.563011443162432,0.623043402924948,0.345048386829219,0.432932107542813,0.0486525178125861,0.0019498628530168,0.0128480314883295,0.482883270041671,0.0229432025422151,0.00342878401571473,0.0522820054332418,0.961712447162925,0.935616901877149,0.754349185266816,0.767411814755668,-0.83451883740503,0.0239476968781521,-0.0371546194099427,-0.0894372941225023,-0.0250036823256887,-0.230534377731685,-0.261522152800305,-0.360876784641958,0.0614461269557787,0.223521969414082,0.157834532710696,0.916522777445705,0.888295665216013,0.759864251492774,0.928539044868326,0.216371539614265,0.420927171181187,0.312561497745201,0.849075715922549,0.609063760421723,0.829332058865982,0.969696649124639,0.972324260805229,0.985597039484581,0.986028329072181,0.773568032233672,0.976462085782201,0.999422392379728,0.954291506392401,0.84286085183055
"ITGB2",0.776829662228835,0.664340514697986,0.259653729425811,0.221802288286683,0.25703564557061,0.608441696776469,0.372038371140468,-0.133788915586903,-0.00273751296977866,0.154234206649127,0.317913774371909,3.07146104456401e-05,0.000768942578502536,0.245033163113429,0.352228229891483,0.357027821809763,0.0406481308952023,0.170343797732425,0.56722318890858,0.989992531786022,0.47926012869115,0.162421434852358,0.000496699128920923,0.00300152758229266,0.360230572265456,0.67467404734346,0.468857882005396,0.0732701977282946,0.331811646998219,0.961712447162925,0.993503143600866,0.833116287096921,0.543967645718547,-0.444902260497135,-0.221982005558771,0.0762212779153559,-0.0441539974059316,-0.174794171621805,-0.0270411858580501,-0.10740172490347,0.207336165042652,0.212638489098336,0.375748627679071,0.162157524132696,0.447489094498918,0.617138814841982,0.774834941723749,0.288578490814155,0.87085606347019,0.57837277629894,0.27208834958776,0.19389458156096,0.0156311934085536,0.829332058865982,0.791243907010647,0.923090332345339,0.985597039484581,0.933345290290352,0.982413103954417,0.976462085782201,0.999422392379728,0.857377602839871,0.401058195700758
"ANXA1",1.23922607193631,1.6255778961157,1.52616141286185,0.322166335127656,0.997213709980557,1.57789202828006,0.904857806280389,-0.157811574755067,-0.139337334693029,-0.0810750805171378,-0.158544748260296,0.000487683062878979,0.000279539174246057,0.00283272375852611,0.30553353309161,0.000253705006873618,0.000708440954035893,0.00936962783368138,0.53508129950224,0.463303329990455,0.759258881283071,0.602274988632852,0.00310144509651126,0.00141267118413633,0.0170566132694232,0.628843562654004,0.00531840866260992,0.003747454018545,0.0546722613800377,0.961712447162925,0.859276825459641,0.897161851369975,0.845875046069961,-0.341080116562973,0.432640356863364,0.221333329017941,0.0205386346648136,-0.0557466610617956,0.00790023855065018,-0.0690488969933332,-0.015760137487642,0.0330491002866288,0.107617761310608,0.280783964947811,0.072355796971869,0.311020002856159,0.925581679214409,0.806263919744327,0.970062765460422,0.788596388842665,0.886599711207473,0.896084006322507,0.604022218408316,0.829332058865982,0.47072851823078,0.835609065321038,0.997247550709708,0.980338618042941,0.991595076299428,0.996307044832474,0.999422392379728,0.96099806598184,0.837932783380164
