"","C1D01 log2fc","C1D08 log2fc","C1D15 log2fc","C1D22 log2fc","C2D01 log2fc","C2D08 log2fc","C2D15 log2fc","C3D01 log2fc","C4D01 log2fc","FUW04 log2fc","FUW12 log2fc","C1D01 p.value","C1D08 p.value","C1D15 p.value","C1D22 p.value","C2D01 p.value","C2D08 p.value","C2D15 p.value","C3D01 p.value","C4D01 p.value","FUW04 p.value","FUW12 p.value","C1D01 BH.FDR","C1D08 BH.FDR","C1D15 BH.FDR","C1D22 BH.FDR","C2D01 BH.FDR","C2D08 BH.FDR","C2D15 BH.FDR","C3D01 BH.FDR","C4D01 BH.FDR","FUW04 BH.FDR","FUW12 BH.FDR"
"NFATC4",-0.100801787271633,-0.582236389139829,-0.264854316888418,-0.0668744616311802,-0.013371503637008,-0.46804053231913,0.118944350970114,0.160591072181311,-0.447450315710605,0.20584781526254,0.216642485053836,0.767407090757526,0.264642601614302,0.490948191822591,0.833527433925038,0.975294927577758,0.319584182756881,0.802375500205143,0.760162055119039,0.342527413238759,0.650129172587882,0.52159734453269,0.821082066859659,0.32421582795172,0.597584250691584,0.951305373039821,0.980491881010677,0.391525210909945,0.88266098800316,0.986546483441693,0.81858849729906,0.867861112464012,0.808856989372279
"AMICA1",0.875600604839773,0.935253703216414,0.507146669160551,0.0577251434723453,0.558690961222346,1.03498710423399,0.142235963047007,0.0601339383860271,0.0807190602562899,0.250538449006954,0.440835129374534,0.000163569497519536,5.25315918176542e-06,0.088354548583494,0.724612770222185,0.0290296019323052,0.00192952591717008,0.467753806019955,0.827285352304771,0.755286765418619,0.404601996165026,0.114392499498566,0.00159621268269065,9.50082913903189e-05,0.168379375415009,0.898194940995768,0.0719599337420589,0.00728074446078843,0.644670470074812,0.994567917304908,0.968736319081343,0.815509691155198,0.459192586639633
"PSMB7",0.30090633230295,0.336029477086475,0.206391930971927,-0.00902501205694134,-0.0632146989194603,0.202267854206483,0.0217081666706484,-0.098114274868303,0.0892010503086146,-0.00671688389628645,0.0740235200413728,0.00884936618820057,0.0163362530711435,0.0767696310106914,0.937183912735775,0.545424709343784,0.108128331256516,0.844184686404603,0.512078471596237,0.320048473644836,0.955801887171163,0.574927763899772,0.0255548023598037,0.0306169511200902,0.149833141903625,0.977776111404394,0.648551230018029,0.163638062810663,0.904940402471601,0.961712447162925,0.815837135949481,0.980624388400518,0.842822457326775
"REL",0.409882527876517,0.800371147094913,0.793325831337437,0.296645832713729,0.532353727749944,1.11603653111073,0.729043357765756,0.159292158745474,0.242399655145724,0.154969842501913,0.308652872085327,0.00480311495714885,1.35776958851092e-05,0.000324962590707792,0.0742289576443786,0.00104570686119672,6.06487502259324e-05,0.00984958810410834,0.36236199412107,0.124049787607678,0.330460591248839,0.00488645683157393,0.0156239256652083,0.000167064692847213,0.00517894210838892,0.454292643224558,0.0110813841244107,0.000778821248066574,0.0568863966012788,0.959451781224681,0.700786187435251,0.747049424859336,0.217851697711755
"TNFSF4",0.0821010616441558,-0.14986918608673,0.339104399517542,0.423324233243617,0.146569113048269,0.0827474151103001,0.580436735554946,-0.112697215905153,-0.0192186641967816,-0.0635475122589851,-0.150109944749149,0.79919026634176,0.64317988465646,0.226061077261228,0.0387848001798435,0.627373253909759,0.705695368395675,0.0381569050867659,0.652639749253359,0.917105844688956,0.807544294424955,0.477997431518359,0.836121424675483,0.693409170886774,0.336803445628414,0.395860970600958,0.715541171940032,0.763407374341821,0.126083466064116,0.961712447162925,0.983757619814042,0.912315510268512,0.79453546532631
"CD40LG",-0.489065105546354,-1.0755612113074,-0.5331642858255,-0.471612603736378,-0.752811877956023,-1.28489744074879,-0.656444729092388,-0.182510099985912,-0.154088044640805,0.221737156374315,-0.263625640325736,0.0995123625782804,0.00133449006316497,0.0499030553394603,0.110847950449023,0.0181599924885005,0.000733801677129661,0.0312639212674265,0.589556640973801,0.490284794310931,0.379399713733876,0.459985989241744,0.162786119130944,0.00435622052556895,0.110765213027978,0.482883270041671,0.0537301549730479,0.00381038302069164,0.11261930598229,0.961712447162925,0.869909697742905,0.789486169019758,0.779634213670775
"HLA-DRB3",1.37365385783299,1.85871809506281,0.812967167988258,0.389135322046261,1.33861854012033,2.42327515309557,0.959084751032388,0.00720500877091048,-0.193585857599004,0.121908275505949,-0.106387627384825,0.000114622890933292,7.4280716154183e-06,0.0325323831079347,0.0486584321014259,0.00299460842132608,2.16043824500684e-05,0.0252492256448941,0.961955841397196,0.290640403773574,0.638193909014727,0.723184953361859,0.0012453805477677,0.000120122529552193,0.078689439483295,0.41242375282146,0.0190488660167541,0.00042165794712892,0.100015951443315,0.999023509729966,0.798335783654638,0.867861112464012,0.894851579028174
"IL12RB1",-0.267270728217814,-0.391332373174615,-0.297514580696549,-0.0786944988894133,-0.357848304502286,-0.211672082708056,-0.264941337942719,-0.0172055736202983,-0.167032295063926,0.168323710434218,-0.10474841998383,0.208938019028053,0.0439959717831573,0.14502975086068,0.712683668334117,0.133742043975182,0.37345687752515,0.395430991303259,0.92526998791099,0.503202840526295,0.532529978507829,0.786269737127781,0.30014954002507,0.0698874767597357,0.242144067808687,0.897060282215219,0.226640709251357,0.44878257469052,0.574589809269067,0.994567917304908,0.875888718302876,0.846307064711294,0.923493754565326
"CREB5",0.77823448394169,0.827369622174731,0.78328352867148,0.0170763538609841,0.405416842486732,0.394504588308363,-0.0433009056509297,-0.0459195234666776,0.0790213932176469,0.47547524388785,0.539536825600044,0.0401570521759271,0.00891471955702972,0.0172735659990249,0.946429213904825,0.340274186531956,0.243241860888628,0.918869288668666,0.887512164660822,0.791270869600518,0.124353912389099,0.0351658777012249,0.0800313082097703,0.0186878935899215,0.0493779714921619,0.982148172649775,0.455701010286074,0.317223256366275,0.959557227650305,0.994567917304908,0.97024528758119,0.56138943621495,0.298658119931902
"CD276",0.125970405092077,0.184873829777265,0.19853529442948,-0.10450730787572,0.211275659298953,-0.0659897111056819,-0.330787653148776,-0.234421748698776,-0.289753661011399,-0.159640396594095,-0.0308755354272507,0.772729469344634,0.600373791001718,0.560937481091948,0.711289108559763,0.570166911953945,0.89441451524338,0.308597069033623,0.393327601692853,0.494483293370012,0.733496364001267,0.945441388727332,0.822114435430569,0.659828282926159,0.661613586266661,0.897060282215219,0.670924058557033,0.916045812400221,0.504814858592574,0.959451781224681,0.874617325148209,0.889823738500494,0.983438978737749
"MAPK8",0.164627370125797,0.283461782294513,0.177494442300001,0.24492869957268,0.0628416887336266,0.0818623426914518,0.27841277470655,-0.106780876588097,-0.0163410184691352,-0.278224922989673,-0.30822380674051,0.205445598511213,0.134861248623548,0.189564999983023,0.155077963055949,0.754261530450488,0.716318939670662,0.13539874341513,0.642668447690254,0.925137390109066,0.154644633082037,0.17125619131111,0.295883482843122,0.181309897199355,0.301387050534806,0.493434037900418,0.817839130718345,0.766269884121818,0.282738893991068,0.961712447162925,0.984410316589579,0.591257783483841,0.546591743697605
"ITGA5",0.355529796984643,0.402165939049291,0.593043465773384,0.248077118708471,0.454201641227327,0.0679731132915236,0.357913774711746,-0.0762078812304328,-0.217051381023754,-0.419412565341601,-0.424061690639489,0.0260561105303986,0.041786317024519,0.0104303732321067,0.0268341535148418,0.0132755951459416,0.602215585672806,0.0711159830529935,0.703464146491553,0.2115595264485,0.00168078933996252,0.0627979102512193,0.0576999640877368,0.0671904983973799,0.0367374646052136,0.380075593997623,0.0447261122178747,0.667033310158137,0.189866256641483,0.971150144921145,0.777549947856177,0.380547404229413,0.387013991701971
"MAP4K2",-0.204018170307474,-0.59005774926071,-0.199787235659191,0.0163403055212394,-0.248556435801331,-0.365413029406143,-0.109064876079273,0.170883289412619,-0.0864864545661345,0.22968623554564,0.200817050890011,0.0436593303641918,0.00251050706741975,0.257226480057292,0.860209718579387,0.0550763273266656,0.0187859717684622,0.42505439965141,0.303284551970407,0.553194432644856,0.11068986670569,0.310067820926101,0.0855058165610123,0.00699973891704226,0.366725913633319,0.961689034745299,0.117192485965762,0.0388386478141807,0.601681491148665,0.959451781224681,0.889968934452836,0.559439044710147,0.680226304822376
"TXNIP",-0.213364083758766,-0.295187054433282,-0.373867415402865,-0.156202955425735,-0.429023097677828,-0.399942896481155,-0.383187819487489,-0.146547362140581,-0.321338077120657,0.120377036755358,0.127004061863841,0.24644480462641,0.182568247732167,0.161309428166381,0.157044749350394,0.106460219853618,0.169790090383914,0.135815967661277,0.35528261753674,0.092115043656824,0.468736120240585,0.507034884574511,0.340214047362312,0.235384118943978,0.263876116595872,0.493434037900418,0.191290426784596,0.23787423553786,0.282738893991068,0.959451781224681,0.671383246867717,0.833116287096921,0.808161430957043
"CREB1",-0.221651567852797,-0.321418245209758,-0.178336845222887,-0.128752341785539,-0.398854388357046,-0.301057686791859,-0.0562495886430321,0.00876210892641751,0.0540030980630913,0.04965476317832,0.0806489460670385,0.029746237397313,0.0661429841655253,0.152316226773575,0.385569160777936,0.16121082027854,0.0479800868463104,0.743611722540209,0.967461802828877,0.722014210658575,0.719936248723834,0.671500991461239,0.0630575669171505,0.0990394948086966,0.252078901619425,0.689767628594337,0.262954825007647,0.083817065293246,0.853720557723648,0.999023509729966,0.962185300102453,0.889425593192359,0.86975625303451
"MAP3K1",0.367723821042115,0.507913687019421,0.177844457070938,0.123431118110411,0.112374205778607,0.271990086672043,0.0424873433425802,-0.147359191494502,-0.00398014953106994,-0.000316371875833241,-0.0168827012776683,0.00452905643190555,0.00800684771456756,0.20873340927919,0.242005450118483,0.522744313619428,0.202133102767752,0.78834331456865,0.0866636092202854,0.969732219292107,0.997159684609997,0.903636492243557,0.0151683191743109,0.0170371270918994,0.323051417363241,0.578589728575755,0.629517620231055,0.273048535003693,0.877358946792213,0.936246853326614,0.989656795300114,0.997159684609997,0.969914388774128
"IL18",1.50867740105584,1.62315614407857,0.780831761209949,0.143659002386514,1.01419695787166,1.63217771813373,0.724472700617103,-0.240757322302463,-0.304492127662809,0.202663648886127,-0.0694026423414876,7.57053071309639e-05,4.12105983278199e-05,0.0210368466901022,0.447234692885692,0.0267390343684587,0.000143771731217054,0.19803889443571,0.293186144867268,0.218682767742285,0.450234299726868,0.884166030773899,0.000996493112468036,0.000409023909113012,0.0588743011680343,0.729495205110379,0.0691063627970212,0.00135497024069787,0.366307236113111,0.959451781224681,0.77892446414777,0.833116287096921,0.962366587792501
"CX3CR1",-0.276477172539688,-0.53991600799788,-0.235593578916212,-0.246165616961144,-0.634015185768089,-0.423342508820383,-0.450859426786591,0.00187306529864895,-0.250215860045776,0.0301086855973002,-0.696266339445868,0.335378664405373,0.048375420985309,0.41193319129194,0.14495163456339,0.00533871810090485,0.0143240461367008,0.0843922947688098,0.994971514562925,0.355150038791028,0.932327305487825,0.0949071001911454,0.433388867701921,0.0752211216419914,0.52159773215042,0.483027266125135,0.026670325970956,0.0321722623546534,0.212293505951761,0.999023509729966,0.81858849729906,0.967460982418773,0.439958749076489
"PVR",0.271440750629354,0.1936304034988,0.32402616738107,0.0269351367656882,-0.104963891079513,0.230072116078259,0.0171617274253133,-0.542698702630312,-0.545018179019107,-0.216130231695165,-0.293906143810804,0.115317633595095,0.424315280388453,0.133235242970349,0.925984111837307,0.770480415164228,0.434157604866531,0.940528069426554,0.0907402252402822,0.0480977617961922,0.493576009914339,0.435641595187288,0.185425513110294,0.49416141707791,0.226459902466119,0.975152144797123,0.826953189370839,0.508764398249393,0.974979647061226,0.936246853326614,0.654684527907662,0.833116287096921,0.768140632012477
"MAPK14",-0.0404732720092765,0.013710846460791,0.0378410133140424,0.31444656457726,0.133440589181425,0.0759746498926017,0.23318829973639,0.117994344184549,-0.156720131003119,-0.147122790649436,-0.178585941801642,0.830321108954882,0.915442871793313,0.613730800305058,0.200986653388165,0.213562881990985,0.623343410642207,0.0956784163266956,0.458908910461005,0.28506563353692,0.35911545223521,0.249365304620799,0.862315133336629,0.925251188276813,0.700346034219078,0.538178890223402,0.319779341817189,0.689086660983378,0.228497821269661,0.959451781224681,0.798335783654638,0.764132879568154,0.639993945542689
"CYFIP2",-0.43778052651065,-0.653089720907899,0.019138542074235,-0.0334608990106748,-0.413800882003049,-0.478756774709684,-0.0743590944358239,0.0839135091921834,0.23938856016606,0.32943532238227,0.555505227133852,0.0616487506234668,0.0198927980273335,0.910467839766121,0.882918914350724,0.112812996516801,0.166157639305058,0.791261601791054,0.73023125870563,0.203936712907998,0.167214916883462,0.0498316128233087,0.114859054356565,0.035857718737168,0.932722570454172,0.962874962471117,0.200792943485879,0.233943342902146,0.877358946792213,0.977094308338976,0.763084295691371,0.593928610114294,0.335770153071342
"IL13",-0.239386492288272,-0.792499448848263,-0.414735791837936,-0.12563877023939,-0.413282180892144,-1.02724098237019,-0.375389445632917,0.38899042269308,-0.382665143405036,-0.147283482644436,-0.220755503869711,0.465006784973364,0.016139992907546,0.26511768520318,0.784949602716728,0.188125658752689,0.0141379523253391,0.400405724444206,0.401506515386604,0.373137512903105,0.719501496958189,0.499754263074378,0.560543675516209,0.0303496212148539,0.373275148818408,0.921432636532653,0.292525062785775,0.0318808008611233,0.579615447660922,0.959451781224681,0.81858849729906,0.889425593192359,0.808161430957043
"FCGR2A",0.737520539359026,0.718196379191457,0.635848631385907,0.51819874419769,0.609462525551361,1.1106464422854,0.789702989487186,0.129992154146617,0.0983010640027842,0.318998687214349,0.483956749238588,0.000558769378381195,0.00114698151724472,0.0324366013364695,0.0413037368303947,0.00294108308797599,2.03981092348008e-06,0.011436910321132,0.578180695853234,0.701359778653935,0.302480150731932,0.0956094101349966,0.00340068245337373,0.00391079240217174,0.078689439483295,0.395860970600958,0.0190488660167541,0.000176080684043815,0.0613889969108633,0.961712447162925,0.962094539738596,0.719343551740645,0.439958749076489
"NFATC3",-0.255997169121729,-0.271945319879286,-0.183670388236704,-0.0430539943726459,-0.222105518479993,-0.506411814148868,-0.047416039365183,-0.0584406099790566,0.0324421967217312,0.0769289813911212,0.0706144823685665,0.0946676627618255,0.0166616910309523,0.0575032845118566,0.786310889479278,0.122397979199922,0.0163101444430628,0.74771604374376,0.763825612244696,0.816434523522766,0.717691690408075,0.72067515579549,0.157131663117869,0.0310214379063125,0.12144350385713,0.921432636532653,0.210952348530505,0.035505929826052,0.856694900321798,0.986546483441693,0.97024528758119,0.889425593192359,0.894851579028174
"DMBT1",-0.0113290991339514,-0.864518927247994,-0.969357662840112,-0.254867977337967,-0.959033037700332,-1.33292306299019,-0.495802404351233,-0.354244785765021,-0.434144148634564,-0.210081413295547,-0.878488384720611,0.970631759361305,0.0223823300014394,0.0907225514480241,0.582550252689196,0.0566197096987223,0.0167097333083676,0.502333126292753,0.461085316506484,0.428528730126701,0.580446874434394,0.185356299977354,0.97868112872606,0.0397128488426793,0.171163213731939,0.838990949165611,0.119577446602526,0.0360981261547177,0.681823859668341,0.959464298318639,0.859276825459641,0.860033850601747,0.555088178768162
"BCL2",-0.359953827514241,-0.505710980630115,-0.359182214604971,-0.356139475023224,-0.291711382718397,-0.0996880818670868,-0.455261595611134,-0.0219064990166347,-0.155575071369416,0.36324968111418,0.16639581528724,0.0424270568085619,0.00475102912457129,0.0440199266526077,0.165622660068606,0.222681804705731,0.678601174117446,0.125436090708151,0.928968862633775,0.462689121605173,0.128941036586473,0.617530198273228,0.0833809519223821,0.0111058152969337,0.100464832602322,0.497821240024632,0.329942150427863,0.73721355959784,0.270980257026007,0.994567917304908,0.859276825459641,0.56138943621495,0.845959482253223
"IFNG",-0.537516858934509,-0.700722096191031,-0.224647277288164,-0.325473378755378,-0.471051386949103,-0.77064045078466,-0.17820254092061,0.13570126939448,-0.333883372572331,0.170413128878999,0.515269570422678,0.0635562379444929,0.00175892073780521,0.482227899952904,0.30287781029698,0.091763368009335,0.0182325757417174,0.722410121413474,0.603657052101107,0.385164806661251,0.601621889580024,0.158656620000344,0.11655564029027,0.00518515175832162,0.590781366608969,0.628843562654004,0.17487564408513,0.0383629660587809,0.839597800246461,0.961712447162925,0.828422318751574,0.863459114329628,0.539765087646689
