"","C1D08 log2fc","C1D15 log2fc","C1D22 log2fc","C2D01 log2fc","C2D08 log2fc","C2D15 log2fc","C3D01 log2fc","C4D01 log2fc","FUW04 log2fc","FUW12 log2fc","C1D08 p.value","C1D15 p.value","C1D22 p.value","C2D01 p.value","C2D08 p.value","C2D15 p.value","C3D01 p.value","C4D01 p.value","FUW04 p.value","FUW12 p.value","C1D08 BH.FDR","C1D15 BH.FDR","C1D22 BH.FDR","C2D01 BH.FDR","C2D08 BH.FDR","C2D15 BH.FDR","C3D01 BH.FDR","C4D01 BH.FDR","FUW04 BH.FDR","FUW12 BH.FDR"
"NFKB2",0.062172836027532,-0.277200919740208,-0.215820484242508,-0.0207568450463299,-0.0206487994762819,-0.0492056436663112,0.0193263894594622,-0.0947318571265177,0.0106227448960005,0.00837546572300152,0.804455876445043,0.0935945423966999,0.341329960369577,0.915359728714509,0.919716972050886,0.803977175171963,0.921507384409801,0.631996362121568,0.974848479267274,0.980973142131198,0.961707980451657,0.500110512657439,0.850641391643154,0.997247550709708,0.980338618042941,0.971967707071112,0.999874676446854,0.999422392379728,0.98540620174418,0.987260615206919
"SMAD2",-0.0873578351217868,0.026277639679421,-0.0814529733809229,-0.220556506281519,0.076181059531712,-0.167516335880405,-0.138604365538639,-0.0271109220362338,-0.138556001610075,0.273324940056529,0.768645594561126,0.884536432342413,0.636407216067427,0.326888648064206,0.694119396896185,0.381594512168841,0.401894547014948,0.926285964408773,0.66501157609916,0.329009743795115,0.949179254211048,0.968370639663068,0.923090332345339,0.985597039484581,0.972361442827061,0.840484054648286,0.976462085782201,0.999422392379728,0.951009965507351,0.7360455137867
"IL11RA",0.0257041358587049,-0.268045418360019,-0.191043532395242,-0.00932857141992068,0.0291355437930456,-0.100170439989927,-0.344970062408699,-0.0296737456602518,0.246677941819274,0.216384979396715,0.89791063019767,0.0341008534368387,0.24078856370278,0.944934531200242,0.794766840672501,0.485902041908406,0.0939128957702969,0.839021596645139,0.229306893134584,0.259018066522826,0.995863139971032,0.416027132462011,0.835609065321038,0.997247550709708,0.980338618042941,0.864844514843264,0.97228035876662,0.999422392379728,0.86556571027551,0.67948883147676
"GNLY",-0.188159576789636,-0.086400750414845,-0.0976948665447098,-0.157462801270596,0.0949204351125587,-0.171377291499401,-0.484256504550281,-0.208556081523564,0.182135157126557,-0.0959512360598865,0.446108126628468,0.624992684668131,0.557004643650884,0.318783368266404,0.609857215898085,0.418764444425113,0.0817765028799175,0.234581045430073,0.529490267608996,0.577222941129409,0.851663772031153,0.895347183190464,0.923090332345339,0.985597039484581,0.964187665358425,0.840484054648286,0.97228035876662,0.999422392379728,0.925504671078065,0.827401272231256
"F2RL1",0.209704781627841,-0.490682975793536,0.1172101208712,-0.0825851580604305,0.0891267428266872,0.062896769327766,-0.0143611390400785,0.0828087240144098,0.0594556080740747,-0.315686686939524,0.504036903167983,0.220569594995123,0.555147313547462,0.805171733655591,0.64718883849548,0.838250597435528,0.964283137481569,0.79619896036964,0.824700348415914,0.471832158462545,0.853667135406807,0.6442232113207,0.923090332345339,0.985597039484581,0.969910531343762,0.978313756046288,0.999874676446854,0.999422392379728,0.954291506392401,0.781279044512883
"CEACAM6",-0.121748925312256,0.749812739857642,-0.361746172300877,0.210719688805781,0.401579025562609,0.535447715948159,-0.210599622247656,-0.336361165456098,0.0785569096026956,-0.0233804165254059,0.803654242297133,0.0432917079408428,0.496719955910891,0.616673057627889,0.228003240452513,0.183014827975172,0.538622394581926,0.299207970939286,0.888048987866242,0.950019628831631,0.961707980451657,0.437555476687804,0.900802186154309,0.985597039484581,0.912555563662482,0.773568032233672,0.976462085782201,0.999422392379728,0.959228486893689,0.974114329562868
"ENTPD1",-0.172790585625721,-0.0188849153190865,0.144546083826951,-0.422762289556428,-0.190406650378886,0.186505956085308,0.133887879462318,0.240687997362505,-0.0512757795844701,0.276774666368044,0.59936919003678,0.944125577826113,0.612098433676734,0.311311893731644,0.332633304025998,0.572110073584948,0.628259494419871,0.418715404644059,0.852280909742301,0.396026688330137,0.88807058000214,0.979274749287085,0.923090332345339,0.985597039484581,0.936677785878165,0.895764777862619,0.976462085782201,0.999422392379728,0.954291506392401,0.762418726513121
"IFITM1",-0.178850915524933,0.184836181666848,0.233485577414206,-0.0107167636387056,0.230540532917577,0.016283863812026,-0.127554878950084,0.0117935783115337,0.383763430786579,0.490897212703334,0.668345893888155,0.457886937744625,0.348618479615942,0.97104353347538,0.412955464505788,0.959280689186215,0.756452348042398,0.969280534173101,0.333392010016825,0.262542515691592,0.917655151277008,0.794132466181368,0.850641391643154,0.997247550709708,0.964187665358425,0.990823453540776,0.991618162750567,0.999422392379728,0.91223034798254,0.67948883147676
"BCL2L1",0.37693643945075,0.55340379494479,0.251567697648534,0.382413774098322,-0.000475157468451473,0.109775818524455,0.236338345453851,0.0563713315113471,0.0778960964120232,0.0579315035730887,0.170770563132776,0.0279580879903951,0.121964680053573,0.0607853135555614,0.997247910234321,0.337540870071772,0.201224692026345,0.746531501702729,0.558762681672425,0.635000391024714,0.829332058865982,0.373245874658575,0.831710950726774,0.985597039484581,0.997247910234321,0.840484054648286,0.976462085782201,0.999422392379728,0.925504671078065,0.856655065974554
"RPS6",-0.0817179645454219,0.146046142193792,0.0550756786224122,0.0235829988842727,-0.000774600272703293,0.00823674605716188,-0.0309753563915114,0.0362321196634049,0.00974619325209422,0.180898891995519,0.720519490598644,0.400687843181675,0.638818095884929,0.855619592047021,0.995964295758374,0.961063738505099,0.865467840796462,0.636647465419543,0.964645000940503,0.372973562766198,0.938825725477138,0.755330546017557,0.923090332345339,0.996462323248177,0.997247910234321,0.990823453540776,0.999874676446854,0.999422392379728,0.984151992291096,0.757241185862666
"IDO1",0.33412581790628,0.249508833332343,0.650711393531059,0.451505500748517,0.178786978892713,0.27704356749866,1.14753289647504,0.135197041855274,0.809826742667359,1.1106446152818,0.401619799122478,0.516763562605206,0.204075977167112,0.127917926947502,0.66536656982188,0.493673755214896,0.0142602756202163,0.808316210838729,0.239229689641591,0.068393267237054,0.851663772031153,0.822685268612783,0.835609065321038,0.985597039484581,0.969910531343762,0.873198947071009,0.97228035876662,0.999422392379728,0.86556571027551,0.510897507238034
"TNFSF8",-0.355247729627535,-0.113189318678531,-0.0249792478305908,-0.167512628561477,0.137130383593966,0.127027174474427,0.0365906341738831,-0.35931979484652,-0.186927052451418,0.0783088872153719,0.335590860956009,0.688008839283728,0.922945660692105,0.553760435481173,0.600421005329363,0.585570614503832,0.929688216881981,0.4045011941404,0.471159673545753,0.878331057920723,0.851663772031153,0.907722617796247,0.976668746343485,0.985597039484581,0.964187665358425,0.895764777862619,0.999874676446854,0.999422392379728,0.925504671078065,0.963409817419677
"IL1RAPL2",-0.0906851524851987,0.101714763064558,-0.30315334629896,0.234205688934675,0.0577179640970719,0.0468286097113354,-0.156042852648814,0.251861025252783,0.147928990649802,-0.318358406269152,0.740005848637526,0.695573280960085,0.531161819645655,0.492887970800066,0.903159349755704,0.911511289220319,0.750217041889098,0.55379289896365,0.78259193184255,0.542736960024994,0.938825725477138,0.913442897947622,0.923090332345339,0.985597039484581,0.980338618042941,0.982413103954417,0.989772509942972,0.999422392379728,0.953715103603339,0.803121181776492
"SH2D1B",-0.0324887467078894,0.504183629527084,-0.136675818185536,-0.072294036196055,0.491704403889096,0.288349697145237,-0.269672238925039,-0.194121370092501,-0.421108259864993,-0.713398132702913,0.931124159557633,0.152960748949992,0.70654787913593,0.814097139832791,0.0974971730974172,0.310893568785902,0.449600582128323,0.426642933250048,0.13599658008262,0.0493698943228865,0.996263786276887,0.56218041497205,0.944505771782568,0.985597039484581,0.871115186263522,0.831084532616379,0.976462085782201,0.999422392379728,0.855921200397625,0.48178207218541
"IFIT2",0.0207361189836606,0.374343902524021,0.0261687308976895,0.101378647360159,0.0805383582963577,-0.129283547586101,-0.177331150406791,-0.222299046856076,1.16535937843771,1.5581862368551,0.975315658041847,0.466031036594315,0.949998887109559,0.774716851132609,0.861632260721545,0.761256341405093,0.709747832443307,0.670617792615913,0.1800262704514,0.0737297165854399,0.997011108060841,0.796245091972003,0.976668746343485,0.985597039484581,0.980338618042941,0.968244741048395,0.976462085782201,0.999422392379728,0.857159173798042,0.512177538895592
"ICAM1",-0.711065322577863,0.116843882504869,0.204390881097325,0.0771004741492704,0.077448590356214,0.187050098334032,0.136292598757868,-0.0955317507603522,0.173774230778755,0.865748274690617,0.184943569027145,0.535186586078238,0.43744726217406,0.755662024842174,0.692021378384302,0.419236833378453,0.699839624011279,0.837911375972933,0.647820343282973,0.152256569162135,0.829332058865982,0.827702040463221,0.855815409175294,0.985597039484581,0.972361442827061,0.840484054648286,0.976462085782201,0.999422392379728,0.951009965507351,0.587440037460382
"ITCH",-0.189809250296553,0.109613997439542,0.0115573405877852,0.0299663649279204,-0.0310253419308269,-0.01854117158754,-0.0107277626785035,-0.000347295922199642,-0.0410834621612211,-0.0507281121899737,0.020596301175946,0.0745855864140998,0.830925823291477,0.597587516350976,0.605287017385163,0.702380847632581,0.809973201240671,0.994842590209621,0.510794683165744,0.522152792787161,0.829332058865982,0.479720930799778,0.965716665262785,0.985597039484581,0.964187665358425,0.954285039426762,0.999874676446854,0.999422392379728,0.925504671078065,0.794458281498745
"CXCL2",-0.67895310048487,0.409484292649276,0.0886390659156942,-0.128610802417589,0.329369429635032,0.257094476155042,-0.338361510670864,-0.649432864737428,-0.988632409915225,-0.605098922927481,0.296957582500294,0.172600674216326,0.794526314028791,0.720082494770244,0.485189257416628,0.485617151384001,0.491098367148921,0.176647683538827,0.0219529992150903,0.23306423653824,0.832069265817655,0.577766109311475,0.949852532327971,0.985597039484581,0.964187665358425,0.864844514843264,0.976462085782201,0.999422392379728,0.855921200397625,0.664359860652414
"CXCL5",-0.534808138472768,1.07701534035048,-0.0688486496612561,0.198019650981945,0.517908996512146,0.41545756079225,-0.353808799154778,-0.563108268023002,-1.02391443594995,-0.291430578731032,0.351303212704251,0.0163540813223304,0.835983076603119,0.604771314296916,0.242260065142365,0.3010723646557,0.52783990256328,0.18908671593317,0.0724207917934929,0.515757784028756,0.851663772031153,0.373245874658575,0.966600547656529,0.985597039484581,0.916808329151813,0.817050427730908,0.976462085782201,0.999422392379728,0.855921200397625,0.791108145691804
"CXCR6",-0.0463019943385255,0.310499004566785,0.160223771988548,0.39471726732957,0.354761628721162,0.183206003061924,0.254845111863729,0.0340377706481309,0.32715391302195,-0.268990785791932,0.885339280927593,0.322315584722966,0.43672802973306,0.121868719086577,0.0955784496929891,0.571436045402439,0.421025557550792,0.890166709099832,0.266879539848146,0.39300239208365,0.995863139971032,0.705120054508029,0.855815409175294,0.985597039484581,0.871115186263522,0.895764777862619,0.976462085782201,0.999422392379728,0.86556571027551,0.762418726513121
"NLRP3",-0.694314941397195,-0.353719075282974,0.0382870851051925,-0.0194253992746464,-0.252442942695157,-0.117720023595625,-0.291220821679243,-0.0976263629782223,-0.0894305133808874,0.550900271793816,0.0833723108281473,0.138511257104899,0.80132736211927,0.952356970571378,0.43582414727689,0.298307387622934,0.127685475260987,0.613417268028685,0.739519553518136,0.0358080335025902,0.829332058865982,0.55209416564347,0.950841272451796,0.997247550709708,0.964187665358425,0.815661745867538,0.97228035876662,0.999422392379728,0.951009965507351,0.445676156456789
"NCF4",-0.15441214224725,-0.121824992292992,-0.110083652370846,-0.0255250532257672,-0.0842936631810619,-0.0633744903265522,-0.0948824727985065,0.367775838283348,0.453807833431949,0.289491275512198,0.594903048355334,0.699331537152134,0.66706954566501,0.908511747099635,0.643324657736812,0.671874612318842,0.659021571501274,0.0865704093337041,0.153405520447027,0.410586862302295,0.885845518260847,0.913442897947622,0.939207370264665,0.997247550709708,0.969910531343762,0.953085289655299,0.976462085782201,0.999422392379728,0.855921200397625,0.76764715439974
"CD8B",-0.0394410676648695,-0.44752864559314,-0.180443854035161,-0.195078475107351,-0.102816425546696,-0.146762573593992,-0.390323608001455,-0.0154950866727465,-0.0292166354176842,-0.0205954169197381,0.843600896645486,0.0276158046609818,0.254382604594682,0.174204233418848,0.55088405583195,0.467759748006327,0.0391791244394279,0.945312384086391,0.869128094901497,0.852942789582445,0.976437847651012,0.373245874658575,0.835609065321038,0.985597039484581,0.964187665358425,0.851292660358782,0.97228035876662,0.999422392379728,0.954291506392401,0.95220043176265
"C1QBP",-0.164003480734182,-0.139086983225827,-0.0932628924515772,-0.132040238793878,-0.0892132342770926,-0.156789411006453,-0.21022540149159,-0.0679587997709826,-0.211663559221702,-0.00140010654417555,0.482316538795345,0.373518388531742,0.388174110314456,0.231222568055506,0.506142912855521,0.282294949938676,0.23228031005192,0.537220814036829,0.279474387158996,0.992185276169455,0.853667135406807,0.73027724237332,0.850641391643154,0.985597039484581,0.964187665358425,0.807661695661787,0.976462085782201,0.999422392379728,0.87393648139222,0.993941356304268
"IL12RB2",0.166394120273301,0.560284199381977,0.487006764660325,0.350135086920452,0.287794738029594,0.420259621678805,-0.211065332602503,0.219575414340186,0.672872914569806,0.403513765721679,0.422617618251928,0.0596626557409778,0.0574410970696446,0.032848702266839,0.065202562931588,0.138312532752437,0.565332617783252,0.522180236312519,0.0232156971454293,0.405410206849114,0.851663772031153,0.457275604243889,0.827091246397003,0.985597039484581,0.842910902636484,0.76166317409536,0.976462085782201,0.999422392379728,0.855921200397625,0.76764715439974
"KIR_Activating_Subgroup_1",0.177487637230708,0.599631338106284,0.162406334498846,-0.100487266684209,0.708605553535637,0.359099389248859,-0.0228157068476323,-0.183501435679651,0.551959414151472,-0.618782100353789,0.717318000002634,0.220811489392608,0.698094684434382,0.809217268860282,0.0676566427121508,0.2591830891563,0.941134563843503,0.4388197405324,0.123264291966702,0.277582190857579,0.938825725477138,0.6442232113207,0.944505771782568,0.985597039484581,0.842910902636484,0.781768047591363,0.999874676446854,0.999422392379728,0.855921200397625,0.695183716926504
"NRP1",0.00878606437882508,0.28574567469352,0.290395454585995,0.154878218000485,0.288532695856232,0.314405216089435,0.189377462082935,-0.000474638460357024,-0.621416144114781,-0.386518292274573,0.984763986531261,0.303722063070891,0.442511303272246,0.657252426134193,0.369793820278281,0.231667649423705,0.637580825704351,0.998689113621728,0.351590468890434,0.393358243753219,0.997011108060841,0.695978492704957,0.855815409175294,0.985597039484581,0.948722476362504,0.780638141015558,0.976462085782201,0.999422392379728,0.913542292275883,0.762418726513121
"CAMP",-0.613199945422197,0.867211766870406,0.121731684457581,0.731833445395267,0.398115921158067,0.628125076795253,0.465770853279031,0.348265076348368,0.967482914013528,0.973123444384988,0.275494935849695,0.147101285910009,0.782122475107046,0.0447330936365183,0.369794371922098,0.164630686352593,0.139055433247851,0.343565671380038,0.102656974266984,0.135232573286794,0.829332058865982,0.561420671662962,0.947182169553101,0.985597039484581,0.948722476362504,0.773568032233672,0.97228035876662,0.999422392379728,0.855921200397625,0.573921266760931
"IL18RAP",0.180097794387899,-0.0505703891115461,-0.220364292212613,-0.128499230039732,0.0888135684244757,-0.34997941776075,-0.124726868892305,-0.298159844538623,0.304406982627378,-0.40537122881367,0.522101302038453,0.78754886202443,0.315941112711769,0.478032219227912,0.571047017752492,0.15118500345834,0.453472302564947,0.053450159271544,0.220047557755137,0.0777111688108101,0.871708958565676,0.946396297039973,0.835609065321038,0.985597039484581,0.964187665358425,0.773568032233672,0.976462085782201,0.999422392379728,0.86556571027551,0.512177538895592
